article,time_period,uncertainty_matches,uncertainty_label,economic_matches,economic_label,policy_matches,policy_label,epu_label
2391,midcentury,['uncertain'],1,[],0,[],0,0
2392,midcentury,['uncertain'],1,['economy'],1,[],0,0
2393,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
2394,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
2395,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2396,midcentury,[],0,[],0,[],0,0
2397,midcentury,['uncertain'],1,[],0,['white house'],1,0
2398,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
2399,midcentury,[],0,['economic'],1,[],0,0
2400,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
2401,midcentury,['uncertain'],1,[],0,[],0,0
2402,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2403,midcentury,['uncertain'],1,[],0,[],0,0
2404,midcentury,"['uncertain', 'uncertainty']",1,[],0,['legislation'],1,0
2405,midcentury,['uncertain'],1,[],0,['federal reserve'],1,0
2406,midcentury,[],0,[],0,[],0,0
2407,midcentury,['uncertain'],1,['economy'],1,[],0,0
2408,midcentury,['uncertain'],1,[],0,[],0,0
2409,midcentury,[],0,[],0,['congress'],1,0
2410,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
2411,midcentury,['uncertain'],1,['economic'],1,[],0,0
2412,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['regulation', 'deficit', 'congress', 'legislation', 'white house']",1,1
2413,midcentury,[],0,['economic'],1,['regulation'],1,0
2414,midcentury,['uncertain'],1,['economic'],1,"['regulation', 'legislation']",1,1
2415,midcentury,['uncertainty'],1,['economy'],1,[],0,0
2416,midcentury,['uncertainty'],1,[],0,['congress'],1,0
2417,midcentury,['uncertainty'],1,[],0,[],0,0
2418,midcentury,['uncertain'],1,[],0,['regulation'],1,0
2419,midcentury,['uncertain'],1,['economic'],1,['federal reserve'],1,1
2420,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
2421,midcentury,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
2422,midcentury,"['uncertain', 'uncertainty']",1,[],0,['legislation'],1,0
2423,midcentury,['uncertain'],1,[],0,[],0,0
2424,midcentury,['uncertain'],1,['economic'],1,[],0,0
2425,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2426,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2427,midcentury,[],0,"['economic', 'economy']",1,"['regulation', 'congress', 'white house']",1,0
2428,midcentury,[],0,[],0,[],0,0
2429,midcentury,[],0,[],0,[],0,0
2430,midcentury,['uncertainty'],1,[],0,['congress'],1,0
2431,midcentury,['uncertain'],1,['economic'],1,[],0,0
2432,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['deficit', 'congress', 'white house']",1,1
2433,midcentury,['uncertainty'],1,[],0,[],0,0
2434,midcentury,[],0,[],0,['federal reserve'],1,0
2435,midcentury,['uncertainty'],1,['economic'],1,['legislation'],1,1
2436,midcentury,['uncertainty'],1,[],0,['congress'],1,0
2437,midcentury,['uncertain'],1,['economy'],1,"['congress', 'white house']",1,1
2438,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
2439,midcentury,['uncertain'],1,[],0,[],0,0
2440,midcentury,['uncertain'],1,[],0,[],0,0
2441,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
2442,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2443,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
2444,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
2445,midcentury,['uncertain'],1,['economic'],1,[],0,0
2446,midcentury,['uncertain'],1,['economic'],1,[],0,0
2447,midcentury,['uncertain'],1,[],0,[],0,0
2448,midcentury,['uncertain'],1,[],0,[],0,0
2449,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['legislation'],1,1
2450,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2451,midcentury,['uncertain'],1,['economy'],1,"['federal reserve', 'white house']",1,1
2452,midcentury,[],0,['economic'],1,[],0,0
2453,midcentury,[],0,[],0,[],0,0
2454,midcentury,[],0,['economic'],1,"['congress', 'white house']",1,0
2455,midcentury,['uncertainty'],1,['economy'],1,[],0,0
2456,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,"['regulation', 'deficit', 'congress', 'legislation']",1,1
2457,midcentury,['uncertainty'],1,[],0,[],0,0
2458,midcentury,['uncertain'],1,[],0,[],0,0
2459,midcentury,['uncertainty'],1,['economic'],1,['legislation'],1,1
2460,midcentury,[],0,"['economic', 'economy']",1,['congress'],1,0
2461,midcentury,['uncertain'],1,[],0,['congress'],1,0
2462,midcentury,['uncertainty'],1,[],0,[],0,0
2463,midcentury,['uncertain'],1,['economy'],1,['congress'],1,1
2464,midcentury,['uncertain'],1,['economic'],1,[],0,0
2465,midcentury,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
2466,midcentury,[],0,['economic'],1,[],0,0
2467,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
2468,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
2469,midcentury,['uncertainty'],1,[],0,['federal reserve'],1,0
2470,midcentury,['uncertain'],1,[],0,[],0,0
2471,midcentury,['uncertain'],1,[],0,"['federal reserve', 'deficit']",1,0
2472,midcentury,['uncertain'],1,[],0,[],0,0
2473,midcentury,['uncertainty'],1,[],0,[],0,0
2474,midcentury,['uncertain'],1,['economic'],1,[],0,0
2475,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2476,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
2477,midcentury,['uncertainty'],1,[],0,[],0,0
2478,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2479,midcentury,['uncertain'],1,['economy'],1,[],0,0
2480,midcentury,['uncertainty'],1,[],0,['congress'],1,0
2481,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2482,midcentury,['uncertainty'],1,[],0,[],0,0
2483,midcentury,['uncertainty'],1,[],0,[],0,0
2484,midcentury,[],0,[],0,[],0,0
2485,midcentury,['uncertain'],1,['economic'],1,[],0,0
2486,midcentury,['uncertain'],1,['economic'],1,[],0,0
2487,midcentury,['uncertain'],1,[],0,[],0,0
2488,midcentury,['uncertainty'],1,[],0,[],0,0
2489,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
2490,midcentury,[],0,['economy'],1,[],0,0
2491,midcentury,['uncertain'],1,[],0,[],0,0
2492,midcentury,[],0,['economy'],1,"['congress', 'legislation']",1,0
2493,midcentury,[],0,[],0,[],0,0
2494,midcentury,['uncertain'],1,[],0,[],0,0
2495,midcentury,['uncertain'],1,['economic'],1,[],0,0
2496,midcentury,[],0,[],0,[],0,0
2497,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['legislation'],1,1
2498,midcentury,['uncertainty'],1,[],0,[],0,0
2499,midcentury,['uncertainty'],1,[],0,[],0,0
2500,midcentury,['uncertain'],1,['economic'],1,[],0,0
2501,midcentury,['uncertain'],1,[],0,[],0,0
2502,midcentury,['uncertain'],1,[],0,[],0,0
2503,midcentury,[],0,[],0,['congress'],1,0
2504,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
2505,midcentury,['uncertainty'],1,['economy'],1,"['deficit', 'congress']",1,1
2506,midcentury,['uncertain'],1,[],0,[],0,0
2507,midcentury,[],0,[],0,[],0,0
2508,midcentury,[],0,[],0,[],0,0
2509,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2510,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
2511,midcentury,['uncertain'],1,['economic'],1,[],0,0
2512,midcentury,['uncertain'],1,[],0,[],0,0
2513,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
2514,midcentury,['uncertain'],1,['economy'],1,[],0,0
2515,midcentury,[],0,['economic'],1,[],0,0
2516,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2517,midcentury,['uncertainty'],1,[],0,[],0,0
2518,midcentury,['uncertain'],1,[],0,[],0,0
2519,midcentury,['uncertain'],1,['economic'],1,[],0,0
2520,midcentury,[],0,[],0,['regulation'],1,0
2521,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
2522,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2523,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
2524,midcentury,['uncertain'],1,['economy'],1,[],0,0
2525,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
2526,midcentury,['uncertainty'],1,[],0,[],0,0
2527,midcentury,['uncertain'],1,[],0,[],0,0
2528,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2529,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['deficit', 'congress', 'legislation']",1,1
2530,midcentury,['uncertainty'],1,[],0,[],0,0
2531,midcentury,['uncertain'],1,[],0,[],0,0
2532,midcentury,['uncertain'],1,['economic'],1,[],0,0
2533,midcentury,['uncertainty'],1,[],0,[],0,0
2534,midcentury,['uncertainty'],1,[],0,[],0,0
2535,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
2536,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
2537,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
2538,midcentury,['uncertainty'],1,['economic'],1,"['congress', 'legislation']",1,1
2539,midcentury,['uncertainty'],1,[],0,[],0,0
2540,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
2541,midcentury,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
2542,midcentury,['uncertain'],1,[],0,[],0,0
2543,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
2544,midcentury,['uncertain'],1,[],0,[],0,0
2545,midcentury,[],0,['economic'],1,[],0,0
2546,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
2547,midcentury,['uncertain'],1,['economic'],1,[],0,0
2548,midcentury,['uncertain'],1,[],0,[],0,0
2549,midcentury,['uncertainty'],1,[],0,['regulation'],1,0
2550,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['deficit', 'congress']",1,1
2551,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
2552,midcentury,['uncertain'],1,"['economic', 'economy']",1,['deficit'],1,1
2553,midcentury,['uncertain'],1,[],0,[],0,0
2554,midcentury,['uncertainty'],1,[],0,[],0,0
2555,midcentury,['uncertainty'],1,['economic'],1,"['congress', 'white house']",1,1
2556,midcentury,['uncertainty'],1,[],0,[],0,0
2557,midcentury,['uncertain'],1,['economic'],1,['deficit'],1,1
2558,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2559,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'congress', 'legislation', 'white house']",1,1
2560,midcentury,"['uncertain', 'uncertainty']",1,[],0,['legislation'],1,0
2561,midcentury,['uncertain'],1,['economy'],1,['federal reserve'],1,1
2562,midcentury,['uncertain'],1,[],0,['legislation'],1,0
2563,midcentury,['uncertain'],1,[],0,[],0,0
2564,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
2565,midcentury,['uncertainty'],1,['economic'],1,"['congress', 'legislation']",1,1
2566,midcentury,['uncertainty'],1,[],0,"['regulation', 'congress', 'white house']",1,0
2567,midcentury,[],0,[],0,[],0,0
2568,midcentury,['uncertain'],1,['economy'],1,[],0,0
2569,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2570,midcentury,['uncertainty'],1,[],0,[],0,0
2571,midcentury,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
2572,midcentury,['uncertain'],1,['economic'],1,['legislation'],1,1
2573,midcentury,['uncertainty'],1,['economic'],1,['white house'],1,1
2574,midcentury,['uncertain'],1,['economy'],1,[],0,0
2575,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2576,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,"['congress', 'legislation']",1,1
2577,midcentury,['uncertain'],1,"['economic', 'economy']",1,['congress'],1,1
2578,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2579,midcentury,['uncertain'],1,[],0,['federal reserve'],1,0
2580,midcentury,['uncertain'],1,[],0,[],0,0
2581,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2582,midcentury,[],0,[],0,[],0,0
2583,midcentury,['uncertain'],1,[],0,['congress'],1,0
2584,midcentury,['uncertainty'],1,[],0,['congress'],1,0
2585,midcentury,[],0,[],0,[],0,0
2586,midcentury,[],0,['economic'],1,[],0,0
2587,midcentury,['uncertain'],1,['economic'],1,[],0,0
2588,midcentury,[],0,['economy'],1,[],0,0
2589,midcentury,['uncertain'],1,[],0,['legislation'],1,0
2590,midcentury,['uncertainty'],1,[],0,[],0,0
2591,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2592,midcentury,['uncertain'],1,[],0,[],0,0
2593,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
2594,midcentury,[],0,"['economic', 'economy']",1,['congress'],1,0
2595,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2596,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,['federal reserve'],1,1
2597,midcentury,[],0,[],0,['legislation'],1,0
2598,midcentury,['uncertainty'],1,['economic'],1,"['regulation', 'federal reserve', 'congress', 'legislation']",1,1
2599,midcentury,[],0,"['economic', 'economy']",1,"['congress', 'legislation']",1,0
2600,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
2601,midcentury,['uncertain'],1,['economy'],1,['congress'],1,1
2602,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2603,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
2604,midcentury,[],0,"['economic', 'economy']",1,[],0,0
2605,midcentury,['uncertain'],1,['economic'],1,"['congress', 'white house']",1,1
2606,midcentury,['uncertain'],1,['economic'],1,[],0,0
2607,midcentury,['uncertainty'],1,['economic'],1,['white house'],1,1
2608,midcentury,['uncertainty'],1,['economy'],1,['congress'],1,1
2609,midcentury,['uncertain'],1,[],0,[],0,0
2610,midcentury,[],0,['economic'],1,['legislation'],1,0
2611,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'white house']",1,1
2612,midcentury,['uncertainty'],1,['economy'],1,[],0,0
2613,midcentury,['uncertainty'],1,[],0,[],0,0
2614,midcentury,['uncertainty'],1,[],0,[],0,0
2615,midcentury,[],0,['economic'],1,[],0,0
2616,midcentury,['uncertainty'],1,[],0,[],0,0
2617,midcentury,['uncertainty'],1,[],0,[],0,0
2618,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,"['deficit', 'congress', 'legislation', 'white house']",1,1
2619,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2620,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,"['congress', 'white house']",1,1
2621,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'congress', 'white house']",1,1
2622,midcentury,['uncertain'],1,[],0,[],0,0
2623,midcentury,['uncertainty'],1,['economic'],1,"['congress', 'legislation']",1,1
2624,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2625,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
2626,midcentury,['uncertain'],1,[],0,[],0,0
2627,midcentury,['uncertain'],1,[],0,[],0,0
2628,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'congress', 'white house']",1,1
2629,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
2630,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2631,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['deficit', 'congress']",1,1
2632,midcentury,['uncertain'],1,[],0,[],0,0
2633,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
2634,midcentury,['uncertainty'],1,[],0,[],0,0
2635,midcentury,['uncertain'],1,['economic'],1,"['congress', 'white house']",1,1
2636,midcentury,['uncertainty'],1,[],0,['congress'],1,0
2637,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
2638,midcentury,['uncertain'],1,['economic'],1,['regulation'],1,1
2639,midcentury,['uncertain'],1,['economy'],1,[],0,0
2640,midcentury,['uncertainty'],1,[],0,[],0,0
2641,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
2642,midcentury,[],0,['economic'],1,"['regulation', 'legislation']",1,0
2643,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
2644,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['deficit', 'congress']",1,1
2645,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2646,midcentury,[],0,[],0,[],0,0
2647,midcentury,['uncertain'],1,[],0,[],0,0
2648,midcentury,['uncertainty'],1,[],0,[],0,0
2649,midcentury,['uncertain'],1,[],0,[],0,0
2650,midcentury,"['uncertain', 'uncertainty']",1,[],0,"['regulation', 'deficit', 'congress', 'legislation']",1,0
2651,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
2652,midcentury,['uncertain'],1,['economic'],1,['legislation'],1,1
2653,midcentury,['uncertainty'],1,[],0,[],0,0
2654,midcentury,['uncertain'],1,[],0,[],0,0
2655,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
2656,midcentury,[],0,['economy'],1,"['congress', 'white house']",1,0
2657,midcentury,['uncertainty'],1,['economic'],1,['deficit'],1,1
2658,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['white house'],1,1
2659,midcentury,[],0,[],0,[],0,0
2660,midcentury,[],0,[],0,[],0,0
2661,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2662,midcentury,['uncertain'],1,['economic'],1,[],0,0
2663,midcentury,[],0,"['economic', 'economy']",1,"['congress', 'legislation', 'white house']",1,0
2664,midcentury,['uncertain'],1,[],0,[],0,0
2665,midcentury,['uncertain'],1,['economic'],1,"['regulation', 'congress', 'legislation']",1,1
2666,midcentury,['uncertain'],1,"['economic', 'economy']",1,['congress'],1,1
2667,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['congress'],1,1
2668,midcentury,[],0,[],0,['federal reserve'],1,0
2669,midcentury,['uncertain'],1,[],0,[],0,0
2670,midcentury,[],0,['economic'],1,[],0,0
2671,midcentury,['uncertain'],1,[],0,[],0,0
2672,midcentury,"['uncertain', 'uncertainty']",1,[],0,"['federal reserve', 'deficit']",1,0
2673,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
2674,midcentury,['uncertain'],1,['economic'],1,['legislation'],1,1
2675,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
2676,midcentury,['uncertainty'],1,[],0,[],0,0
2677,midcentury,['uncertain'],1,['economic'],1,[],0,0
2678,midcentury,['uncertainty'],1,[],0,['regulation'],1,0
2679,midcentury,['uncertainty'],1,[],0,['federal reserve'],1,0
2680,midcentury,['uncertain'],1,[],0,[],0,0
2681,midcentury,[],0,[],0,[],0,0
2682,midcentury,[],0,['economic'],1,[],0,0
2683,midcentury,['uncertainty'],1,[],0,[],0,0
2684,midcentury,[],0,[],0,"['congress', 'legislation']",1,0
2685,midcentury,[],0,['economy'],1,['congress'],1,0
2686,midcentury,[],0,['economic'],1,['congress'],1,0
2687,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
2688,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'federal reserve', 'congress', 'legislation']",1,1
2689,midcentury,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
2690,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2691,midcentury,['uncertainty'],1,[],0,[],0,0
2692,midcentury,['uncertain'],1,['economic'],1,[],0,0
2693,midcentury,['uncertain'],1,[],0,[],0,0
2694,midcentury,"['uncertain', 'uncertainty']",1,[],0,['federal reserve'],1,0
2695,midcentury,[],0,[],0,['congress'],1,0
2696,midcentury,['uncertainty'],1,[],0,[],0,0
2697,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,['congress'],1,1
2698,midcentury,['uncertain'],1,[],0,[],0,0
2699,midcentury,['uncertainty'],1,[],0,['regulation'],1,0
2700,midcentury,[],0,[],0,['congress'],1,0
2701,midcentury,['uncertainty'],1,['economic'],1,['deficit'],1,1
2702,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2703,midcentury,['uncertainty'],1,['economic'],1,"['regulation', 'legislation']",1,1
2704,midcentury,['uncertain'],1,[],0,[],0,0
2705,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
2706,midcentury,['uncertainty'],1,[],0,[],0,0
2707,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['congress', 'legislation']",1,1
2708,midcentury,['uncertain'],1,[],0,['congress'],1,0
2709,midcentury,[],0,[],0,[],0,0
2710,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
2711,midcentury,['uncertainty'],1,['economic'],1,[],0,0
2712,midcentury,['uncertainty'],1,[],0,['congress'],1,0
2713,midcentury,['uncertainty'],1,['economic'],1,['deficit'],1,1
2714,midcentury,['uncertain'],1,[],0,[],0,0
2715,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'congress']",1,1
2716,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
2717,midcentury,['uncertainty'],1,['economic'],1,['legislation'],1,1
2718,midcentury,['uncertain'],1,['economic'],1,[],0,0
2719,midcentury,"['uncertain', 'uncertainty']",1,[],0,['congress'],1,0
