article_number,year,month,EPU,label,unique_id_current,vintage
1299,2005,1,1.0,1.0,DMNB_1_2005_8,Current
1299,2006,6,1.0,1.0,LA_6_2006_6,Current
1300,1986,7,1.0,1.0,MIHB_7_1986_12,Current
1300,1997,5,1.0,1.0,MIHB_5_1997_4,Current
1301,1992,7,0.0,0.0,MIHB_7_1992_6,Current
1301,1997,1,1.0,1.0,DMNB_1_1997_2,Current
1302,1998,11,0.0,0.0,DMNB_11_1998_4,Current
1302,2005,6,0.0,0.0,NYT_6_2005_1,Current
1303,1985,10,0.0,0.0,MIHB_10_1985_2,Current
1303,1996,11,0.0,0.0,NYT_11_1996_8,Current
1304,1989,12,0.0,0.0,MIHB_12_1989_15,Current
1304,2003,10,0.0,0.0,MIHB_10_2003_8,Current
1305,1998,8,0.0,0.0,DMNB_8_1998_20,Current
1305,2002,11,0.0,0.0,SF_11_2002_10,Current
1306,2006,11,0.0,0.0,DMNB_11_2006_3,Current
1306,2010,11,1.0,1.0,SF_11_2010_6,Current
1307,1987,11,0.0,0.0,MIHB_11_1987_5,Current
1307,1997,1,1.0,1.0,DMNB_1_1997_2,Current
1308,1993,6,0.0,0.0,DMNB_6_1993_19,Current
1308,1998,5,0.0,0.0,DMNB_5_1998_5,Current
1309,1995,9,1.0,1.0,DMNB_9_1995_5,Current
1309,2004,8,1.0,1.0,MIHB_8_2004_3,Current
1310,1987,1,1.0,1.0,MIHB_1_1987_6,Current
1310,1997,2,0.0,0.0,MIHB_2_1997_4,Current
1311,1999,12,0.0,0.0,DMNB_12_1999_2,Current
1311,2004,8,1.0,1.0,MIHB_8_2004_6,Current
1312,2008,11,0.0,0.0,DMNB_11_2008_17,Current
1312,2011,9,1.0,1.0,DMNB_9_2011_5,Current
1313,1985,12,0.0,0.0,NYT_12_1985_11,Current
1313,2005,2,1.0,1.0,DMNB_2_2005_3,Current
1314,2008,10,0.0,0.0,MIHB_10_2008_48,Current
1315,1996,4,0.0,0.0,DMNB_4_1996_6,Current
1315,2002,1,0.0,0.0,LA_1_2002_14,Current
1316,1999,8,1.0,1.0,MIHB_8_1999_10,Current
1316,2003,5,0.0,0.0,DMNB_5_2003_4,Current
1317,2001,1,1.0,1.0,NYT_1_2001_33,Current
1317,2009,5,1.0,1.0,DMNB_5_2009_11,Current
1318,1993,4,1.0,1.0,LA_4_1993_15,Current
1318,1997,12,1.0,1.0,DMNB_12_1997_16,Current
1319,1998,10,1.0,1.0,DMNB_10_1998_2,Current
1319,2007,9,0.0,0.0,MIHB_9_2007_24,Current
1320,1998,4,1.0,1.0,LA_4_1998_1,Current
1320,2006,5,0.0,0.0,DMNB_5_2006_2,Current
1321,1995,6,1.0,1.0,NYT_6_1995_15,Current
1321,2008,2,1.0,1.0,DMNB_2_2008_4,Current
1322,2005,10,1.0,1.0,DMNB_10_2005_4,Current
1323,1997,12,0.0,0.0,DMNB_12_1997_12,Current
1323,2000,1,1.0,1.0,DMNB_1_2000_6,Current
1324,1991,6,0.0,0.0,NYT_6_1991_8,Current
1324,2008,11,0.0,0.0,DMNB_11_2008_19,Current
1325,2011,9,0.0,0.0,SF_9_2011_21,Current
1325,2012,1,0.0,0.0,DMNB_1_2012_5,Current
1326,1988,2,0.0,0.0,LA_2_1988_8,Current
1326,2011,2,0.0,0.0,MIHB_2_2011_4,Current
1327,1993,2,0.0,0.0,DMNB_2_1993_10,Current
1327,2003,7,1.0,1.0,MIHB_7_2003_11,Current
1328,2006,10,1.0,1.0,NYT_10_2006_17,Current
1328,2008,4,0.0,0.0,DMNB_4_2008_4,Current
1329,2002,11,0.0,0.0,DMNB_11_2002_19,Current
1329,2007,5,0.0,0.0,DMNB_5_2007_4,Current
1330,1987,11,1.0,1.0,LA_11_1987_15,Current
1330,2010,12,1.0,1.0,DMNB_12_2010_7,Current
1331,2007,11,0.0,0.0,MIHB_11_2007_8,Current
1331,2010,1,0.0,0.0,NYT_1_2010_19,Current
1332,1998,8,1.0,1.0,LA_8_1998_12,Current
1333,1986,2,1.0,1.0,MIHB_2_1986_4,Current
1333,1994,10,1.0,1.0,MIHB_10_1994_8,Current
1334,2001,7,0.0,0.0,LA_7_2001_5,Current
1334,2003,3,0.0,0.0,MIHB_3_2003_5,Current
1335,1992,4,0.0,0.0,DMNB_4_1992_14,Current
1335,2002,5,0.0,0.0,SF_5_2002_12,Current
1336,1999,10,1.0,1.0,SF_10_1999_4,Current
1336,2000,3,0.0,0.0,LA_3_2000_20,Current
1337,1994,12,1.0,1.0,MIHB_12_1994_9,Current
1337,2002,3,0.0,0.0,NYT_3_2002_28,Current
1338,2001,11,0.0,0.0,SF_11_2001_9,Current
1338,2003,7,0.0,0.0,SF_7_2003_6,Current
1339,2007,5,1.0,1.0,MIHB_5_2007_10,Current
1340,1996,12,0.0,0.0,SF_12_1996_1,Current
1340,1999,12,0.0,0.0,DMNB_12_1999_2,Current
1341,1993,7,0.0,0.0,MIHB_7_1993_2,Current
1341,1999,9,1.0,1.0,NYT_9_1999_2,Current
1342,2005,12,1.0,1.0,LA_12_2005_7,Current
1342,2010,2,0.0,0.0,NYT_2_2010_29,Current
1343,1992,10,1.0,1.0,NYT_10_1992_17,Current
1343,2010,11,0.0,0.0,MIHB_11_2010_9,Current
1344,1988,6,0.0,0.0,LA_6_1988_11,Current
1345,1985,1,1.0,1.0,MIHB_1_1985_4,Current
1345,2003,6,0.0,0.0,DMNB_6_2003_19,Current
1346,1993,11,0.0,0.0,MIHB_11_1993_4,Current
1346,2006,8,0.0,0.0,NYT_8_2006_6,Current
1347,2000,8,1.0,1.0,SF_8_2000_1,Current
1347,2009,6,0.0,0.0,MIHB_6_2009_16,Current
1348,2000,12,1.0,1.0,DMNB_12_2000_8,Current
1348,2009,1,0.0,0.0,SF_1_2009_11,Current
1349,1985,12,1.0,1.0,MIHB_12_1985_8,Current
1349,1995,1,0.0,0.0,NYT_1_1995_20,Current
1350,1998,2,1.0,1.0,DMNB_2_1998_8,Current
1350,2010,9,1.0,1.0,DMNB_9_2010_4,Current
1351,1991,8,0.0,0.0,NYT_8_1991_20,Current
1351,2009,11,1.0,1.0,DMNB_11_2009_13,Current
1352,2001,10,0.0,0.0,DMNB_10_2001_15,Current
1352,2002,9,0.0,0.0,MIHB_9_2002_15,Current
1353,2011,6,0.0,0.0,SF_6_2011_7,Current
1353,2012,1,0.0,0.0,MIHB_1_2012_10,Current
1354,1988,3,1.0,1.0,MIHB_3_1988_12,Current
1354,2008,1,0.0,0.0,DMNB_1_2008_14,Current
1355,2003,6,0.0,0.0,LA_6_2003_36,Current
1356,1988,1,1.0,1.0,NYT_1_1988_3,Current
1356,2000,12,1.0,1.0,MIHB_12_2000_10,Current
1357,1995,3,1.0,1.0,SF_3_1995_5,Current
1357,2008,2,1.0,1.0,DMNB_2_2008_3,Current
1358,2003,3,0.0,0.0,SF_3_2003_29,Current
1358,2011,7,1.0,1.0,SF_7_2011_2,Current
1359,1991,5,1.0,1.0,MIHB_5_1991_11,Current
1359,2008,2,0.0,0.0,LA_2_2008_18,Current
1360,1988,5,0.0,0.0,LA_5_1988_11,Current
1360,1989,12,1.0,1.0,NYT_12_1989_35,Current
1361,1997,9,0.0,0.0,NYT_9_1997_1,Current
1361,2003,7,0.0,0.0,DMNB_7_2003_6,Current
1362,1994,8,1.0,1.0,DMNB_8_1994_15,Current
1362,2009,3,0.0,0.0,NYT_3_2009_29,Current
1363,1993,3,0.0,0.0,MIHB_3_1993_8,Current
1363,1998,4,0.0,0.0,LA_4_1998_8,Current
1364,1998,6,0.0,0.0,NYT_6_1998_13,Current
1364,2004,11,0.0,0.0,SF_11_2004_7,Current
1365,1995,4,0.0,0.0,SF_4_1995_10,Current
1365,2001,9,0.0,0.0,DMNB_9_2001_29,Current
1366,2005,3,0.0,0.0,NYT_3_2005_3,Current
1366,2006,10,0.0,0.0,LA_10_2006_17,Current
1367,1998,6,0.0,0.0,LA_6_1998_31,Current
1367,2002,12,1.0,1.0,NYT_12_2002_51,Current
1368,2003,9,0.0,0.0,SF_9_2003_1,Current
1368,2004,7,0.0,0.0,LA_7_2004_15,Current
1369,1996,10,0.0,0.0,MIHB_10_1996_6,Current
1369,2012,2,1.0,1.0,NYT_2_2012_52,Current
1370,1989,6,1.0,1.0,LA_6_1989_24,Current
1370,2009,8,0.0,0.0,NYT_8_2009_22,Current
1371,1990,8,0.0,0.0,NYT_8_1990_23,Current
1371,2003,8,0.0,0.0,SF_8_2003_7,Current
1372,1989,11,0.0,0.0,NYT_11_1989_8,Current
1372,1990,12,1.0,1.0,MIHB_12_1990_5,Current
1373,1992,12,0.0,0.0,NYT_12_1992_28,Current
1373,2006,3,0.0,0.0,MIHB_3_2006_3,Current
1374,2010,7,1.0,1.0,DMNB_7_2010_15,Current
1374,2010,7,1.0,1.0,NYT_7_2010_16,Current
1375,2001,3,0.0,0.0,LA_3_2001_50,Current
1375,2009,4,0.0,0.0,MIHB_4_2009_20,Current
1376,2005,2,1.0,1.0,NYT_2_2005_7,Current
1376,2009,2,1.0,1.0,SF_2_2009_10,Current
1377,1998,12,0.0,0.0,NYT_12_1998_15,Current
1377,2007,7,0.0,0.0,SF_7_2007_7,Current
1378,2009,5,0.0,0.0,SF_5_2009_8,Current
1379,1988,9,0.0,0.0,LA_9_1988_27,Current
1379,2002,9,0.0,0.0,SF_9_2002_15,Current
1380,1987,12,1.0,1.0,MIHB_12_1987_11,Current
1380,1994,11,1.0,1.0,NYT_11_1994_3,Current
1381,1998,5,0.0,0.0,SF_5_1998_2,Current
1381,2005,10,0.0,0.0,MIHB_10_2005_6,Current
1382,2002,8,0.0,0.0,SF_8_2002_22,Current
1382,2008,8,0.0,0.0,MIHB_8_2008_4,Current
1383,1989,3,0.0,0.0,MIHB_3_1989_4,Current
1383,1998,3,1.0,1.0,DMNB_3_1998_19,Current
1384,1991,7,1.0,1.0,LA_7_1991_4,Current
1385,1985,7,0.0,0.0,LA_7_1985_11,Current
1385,2003,11,1.0,1.0,MIHB_11_2003_6,Current
1386,1991,11,1.0,1.0,NYT_11_1991_27,Current
1386,2003,9,0.0,0.0,DMNB_9_2003_11,Current
1387,1993,3,1.0,1.0,LA_3_1993_12,Current
1387,2009,1,1.0,1.0,LA_1_2009_8,Current
1388,1994,4,1.0,1.0,DMNB_4_1994_11,Current
1389,1996,6,0.0,0.0,DMNB_6_1996_19,Current
1389,2010,1,1.0,1.0,SF_1_2010_2,Current
1390,2001,5,0.0,0.0,LA_5_2001_43,Current
1390,2011,1,1.0,1.0,NYT_1_2011_38,Current
1391,1995,11,1.0,1.0,SF_11_1995_3,Current
1391,1999,7,0.0,0.0,DMNB_7_1999_6,Current
1392,1992,3,1.0,1.0,NYT_3_1992_37,Current
1392,2004,11,1.0,1.0,SF_11_2004_6,Current
1393,2011,4,1.0,1.0,DMNB_4_2011_3,Current
1394,1997,5,0.0,0.0,NYT_5_1997_22,Current
1394,2004,1,1.0,1.0,DMNB_1_2004_12,Current
1395,2000,9,1.0,1.0,LA_9_2000_4,Current
1396,2002,2,1.0,1.0,SF_2_2002_7,Current
1396,2008,11,0.0,0.0,MIHB_11_2008_40,Current
1397,1994,3,0.0,0.0,DMNB_3_1994_2,Current
1397,1996,1,0.0,0.0,MIHB_1_1996_9,Current
1398,2001,12,0.0,0.0,LA_12_2001_25,Current
1399,2005,9,0.0,0.0,DMNB_9_2005_16,Current
1399,2010,1,1.0,1.0,DMNB_1_2010_4,Current
1400,1987,3,0.0,0.0,LA_3_1987_9,Current
1400,2001,6,0.0,0.0,NYT_6_2001_5,Current
1401,1998,5,0.0,0.0,LA_5_1998_28,Current
1401,2011,12,1.0,1.0,LA_12_2011_13,Current
1402,1992,11,0.0,0.0,DMNB_11_1992_28,Current
1402,2010,5,0.0,0.0,NYT_5_2010_15,Current
1403,1989,7,0.0,0.0,MIHB_7_1989_3,Current
1403,2009,6,0.0,0.0,DMNB_6_2009_3,Current
1404,2000,4,1.0,1.0,NYT_4_2000_6,Current
1404,2002,3,1.0,1.0,MIHB_3_2002_17,Current
1405,1995,2,0.0,0.0,MIHB_2_1995_9,Current
1405,1997,11,0.0,0.0,SF_11_1997_3,Current
1406,1995,4,0.0,0.0,MIHB_4_1995_2,Current
1406,1997,6,1.0,1.0,DMNB_6_1997_4,Current
1407,1995,2,0.0,0.0,NYT_2_1995_17,Current
1407,2011,2,0.0,0.0,LA_2_2011_9,Current
1408,1994,6,1.0,1.0,MIHB_6_1994_9,Current
1408,2002,1,0.0,0.0,SF_1_2002_19,Current
1409,2006,5,1.0,1.0,LA_5_2006_12,Current
1410,1992,1,0.0,0.0,LA_1_1992_51,Current
1410,2008,8,0.0,0.0,SF_8_2008_12,Current
1411,1988,8,0.0,0.0,LA_8_1988_19,Current
1411,1994,5,1.0,1.0,LA_5_1994_12,Current
1412,2002,6,0.0,0.0,NYT_6_2002_1,Current
1412,2002,7,0.0,0.0,DMNB_7_2002_13,Current
1413,1990,7,0.0,0.0,LA_7_1990_31,Current
1413,2002,12,1.0,1.0,NYT_12_2002_35,Current
1414,1998,11,0.0,0.0,MIHB_11_1998_2,Current
1414,2010,5,0.0,0.0,SF_5_2010_2,Current
1415,2006,8,0.0,0.0,DMNB_8_2006_6,Current
1415,2008,10,1.0,1.0,LA_10_2008_13,Current
1416,2001,4,1.0,1.0,LA_4_2001_9,Current
1417,2001,10,1.0,1.0,LA_10_2001_81,Current
1417,2003,10,1.0,1.0,LA_10_2003_23,Current
1418,1986,2,0.0,0.0,NYT_2_1986_22,Current
1418,2001,12,1.0,1.0,MIHB_12_2001_31,Current
1419,1995,6,1.0,1.0,MIHB_6_1995_2,Current
1419,1995,11,1.0,1.0,MIHB_11_1995_4,Current
1420,1999,4,1.0,1.0,DMNB_4_1999_9,Current
1420,2008,11,0.0,0.0,LA_11_2008_16,Current
1421,1988,7,0.0,0.0,LA_7_1988_12,Current
1421,2009,7,0.0,0.0,NYT_7_2009_32,Current
1422,1993,3,1.0,1.0,NYT_3_1993_16,Current
1422,2003,1,0.0,0.0,MIHB_1_2003_33,Current
1423,1995,8,0.0,0.0,MIHB_8_1995_7,Current
1423,2002,4,0.0,0.0,LA_4_2002_36,Current
1424,1997,12,1.0,1.0,SF_12_1997_1,Current
1424,2007,11,1.0,1.0,DMNB_11_2007_3,Current
1425,2000,1,1.0,1.0,DMNB_1_2000_2,Current
1425,2011,2,1.0,1.0,NYT_2_2011_46,Current
1426,1994,9,0.0,0.0,DMNB_9_1994_16,Current
1426,2012,2,1.0,1.0,SF_2_2012_6,Current
1427,2003,10,1.0,1.0,SF_10_2003_3,Current
1427,2009,10,1.0,1.0,DMNB_10_2009_5,Current
1428,1991,10,1.0,1.0,MIHB_10_1991_6,Current
1428,1996,5,0.0,0.0,SF_5_1996_2,Current
1429,1997,5,1.0,1.0,NYT_5_1997_18,Current
1429,2004,2,0.0,0.0,LA_2_2004_30,Current
1430,1995,7,1.0,1.0,MIHB_7_1995_10,Current
1430,2009,9,1.0,1.0,SF_9_2009_3,Current
1431,1991,3,0.0,0.0,NYT_3_1991_16,Current
1431,2001,10,0.0,0.0,LA_10_2001_26,Current
1432,1999,11,1.0,1.0,LA_11_1999_13,Current
1433,1997,3,1.0,1.0,NYT_3_1997_10,Current
1433,2004,10,1.0,1.0,SF_10_2004_4,Current
1434,1993,7,0.0,0.0,NYT_7_1993_1,Current
1434,2000,12,1.0,1.0,SF_12_2000_30,Current
1435,1995,10,1.0,1.0,NYT_10_1995_12,Current
1435,2003,5,1.0,1.0,MIHB_5_2003_6,Current
1436,1993,5,1.0,1.0,NYT_5_1993_28,Current
1436,2003,4,1.0,1.0,MIHB_4_2003_3,Current
1437,1991,11,0.0,0.0,MIHB_11_1991_6,Current
1438,2009,11,1.0,1.0,NYT_11_2009_47,Current
1438,2010,6,0.0,0.0,MIHB_6_2010_11,Current
1439,1995,9,1.0,1.0,SF_9_1995_1,Current
1439,2002,12,1.0,1.0,LA_12_2002_26,Current
1440,1987,2,0.0,0.0,LA_2_1987_10,Current
1440,1997,1,0.0,0.0,MIHB_1_1997_3,Current
1441,2004,10,0.0,0.0,NYT_10_2004_11,Current
1442,1992,9,1.0,1.0,DMNB_9_1992_27,Current
1442,2006,7,1.0,1.0,DMNB_7_2006_13,Current
1443,1992,5,1.0,1.0,DMNB_5_1992_4,Current
1443,2000,5,0.0,0.0,DMNB_5_2000_3,Current
1444,2002,5,1.0,1.0,MIHB_5_2002_4,Current
1444,2006,6,0.0,0.0,NYT_6_2006_10,Current
1445,2011,3,1.0,1.0,LA_3_2011_7,Current
1446,1992,9,1.0,1.0,MIHB_9_1992_13,Current
1447,2008,12,0.0,0.0,LA_12_2008_43,Current
1447,2010,2,0.0,0.0,SF_2_2010_9,Current
1448,2004,11,1.0,1.0,LA_11_2004_10,Current
1448,2010,4,1.0,1.0,DMNB_4_2010_6,Current
1449,2006,2,1.0,1.0,SF_2_2006_7,Current
1449,2007,5,0.0,0.0,NYT_5_2007_7,Current
1450,2002,7,1.0,1.0,DMNB_7_2002_2,Current
1450,2008,11,1.0,1.0,NYT_11_2008_80,Current
1451,1994,11,1.0,1.0,LA_11_1994_4,Current
1451,2006,7,1.0,1.0,NYT_7_2006_6,Current
1452,2005,7,1.0,1.0,MIHB_7_2005_5,Current
1452,2011,5,1.0,1.0,DMNB_5_2011_2,Current
1453,2000,9,1.0,1.0,NYT_9_2000_9,Current
1453,2007,12,1.0,1.0,MIHB_12_2007_15,Current
1454,1994,8,1.0,1.0,DMNB_8_1994_14,Current
1454,2007,4,1.0,1.0,MIHB_4_2007_2,Current
1455,1986,5,1.0,1.0,MIHB_5_1986_9,Current
1455,2011,7,0.0,0.0,DMNB_7_2011_5,Current
1456,2008,4,0.0,0.0,NYT_4_2008_13,Current
1456,2009,7,1.0,1.0,SF_7_2009_3,Current
1457,1989,10,0.0,0.0,MIHB_10_1989_4,Current
1457,1990,5,0.0,0.0,NYT_5_1990_20,Current
1458,2001,3,0.0,0.0,NYT_3_2001_11,Current
1458,2004,1,1.0,1.0,MIHB_1_2004_2,Current
1459,1995,8,0.0,0.0,NYT_8_1995_7,Current
1460,1994,12,1.0,1.0,NYT_12_1994_5,Current
1460,2001,1,0.0,0.0,DMNB_1_2001_6,Current
1461,1997,7,0.0,0.0,LA_7_1997_1,Current
1461,2002,4,0.0,0.0,MIHB_4_2002_9,Current
1462,2004,12,1.0,1.0,DMNB_12_2004_3,Current
1463,1992,12,1.0,1.0,DMNB_12_1992_24,Current
1463,1996,12,1.0,1.0,DMNB_12_1996_6,Current
1464,2002,2,0.0,0.0,NYT_2_2002_32,Current
1465,2009,8,1.0,1.0,DMNB_8_2009_9,Current
1465,2011,12,1.0,1.0,SF_12_2011_2,Current
1466,1997,6,0.0,0.0,NYT_6_1997_1,Current
1466,1999,12,0.0,0.0,SF_12_1999_4,Current
1467,1986,6,1.0,1.0,LA_6_1986_14,Current
1467,2008,8,0.0,0.0,NYT_8_2008_3,Current
1468,1996,9,1.0,1.0,SF_9_1996_1,Current
1468,2003,3,1.0,1.0,SF_3_2003_3,Current
1469,1997,1,0.0,0.0,LA_1_1997_10,Current
1470,1999,1,0.0,0.0,SF_1_1999_5,Current
1470,2008,6,1.0,1.0,NYT_6_2008_18,Current
1471,1998,6,0.0,0.0,SF_6_1998_2,Current
1472,1999,10,0.0,0.0,NYT_10_1999_9,Current
1472,2006,1,0.0,0.0,SF_1_2006_1,Current
1473,2005,2,1.0,1.0,SF_2_2005_2,Current
1473,2009,6,0.0,0.0,NYT_6_2009_6,Current
1474,2003,8,1.0,1.0,DMNB_8_2003_12,Current
1475,1992,7,0.0,0.0,NYT_7_1992_18,Current
1475,2009,7,0.0,0.0,LA_7_2009_2,Current
1476,1990,4,1.0,1.0,MIHB_4_1990_7,Current
1476,1996,2,0.0,0.0,DMNB_2_1996_4,Current
1477,1986,5,1.0,1.0,MIHB_5_1986_2,Current
1478,1993,11,1.0,1.0,NYT_11_1993_11,Current
1478,2007,10,0.0,0.0,SF_10_2007_3,Current
1479,1993,4,1.0,1.0,LA_4_1993_23,Current
1479,1999,1,0.0,0.0,MIHB_1_1999_11,Current
1480,1995,1,0.0,0.0,LA_1_1995_42,Current
1480,2009,2,0.0,0.0,DMNB_2_2009_12,Current
1481,1997,6,1.0,1.0,SF_6_1997_3,Current
1481,2010,4,0.0,0.0,SF_4_2010_1,Current
1482,1996,9,1.0,1.0,DMNB_9_1996_19,Current
1482,2009,11,0.0,0.0,MIHB_11_2009_4,Current
1483,1995,8,0.0,0.0,SF_8_1995_4,Current
1483,2002,9,0.0,0.0,LA_9_2002_13,Current
1484,1999,10,1.0,1.0,MIHB_10_1999_4,Current
1484,2010,2,0.0,0.0,MIHB_2_2010_15,Current
1485,2001,3,1.0,1.0,DMNB_3_2001_31,Current
1485,2006,3,0.0,0.0,LA_3_2006_19,Current
1486,2011,4,0.0,0.0,SF_4_2011_5,Current
1486,2011,11,0.0,0.0,DMNB_11_2011_8,Current
1487,1994,2,1.0,1.0,NYT_2_1994_5,Current
1487,2004,12,0.0,0.0,SF_12_2004_7,Current
1488,1998,12,0.0,0.0,MIHB_12_1998_3,Current
1488,2005,7,1.0,1.0,DMNB_7_2005_3,Current
1489,1994,11,1.0,1.0,NYT_11_1994_3,Current
1490,1992,10,1.0,1.0,LA_10_1992_5,Current
1490,2002,3,1.0,1.0,MIHB_3_2002_12,Current
1491,1991,4,1.0,1.0,NYT_4_1991_8,Current
1491,2005,3,0.0,0.0,SF_3_2005_9,Current
1492,2001,6,0.0,0.0,MIHB_6_2001_9,Current
1492,2011,4,0.0,0.0,SF_4_2011_5,Current
1493,1992,3,1.0,1.0,NYT_3_1992_36,Current
1493,2009,3,1.0,1.0,SF_3_2009_18,Current
1494,1999,6,1.0,1.0,DMNB_6_1999_15,Current
1494,2007,12,0.0,0.0,DMNB_12_2007_3,Current
1495,1999,5,1.0,1.0,NYT_5_1999_19,Current
1495,2009,6,0.0,0.0,SF_6_2009_12,Current
1496,1992,10,1.0,1.0,MIHB_10_1992_16,Current
1496,1996,12,1.0,1.0,SF_12_1996_3,Current
1497,1998,1,1.0,1.0,DMNB_1_1998_20,Current
1497,2002,11,0.0,0.0,NYT_11_2002_18,Current
1498,1995,11,1.0,1.0,LA_11_1995_29,Current
1498,2005,11,1.0,1.0,LA_11_2005_5,Current
1499,2003,7,0.0,0.0,SF_7_2003_10,Current
1500,1989,8,0.0,0.0,MIHB_8_1989_2,Current
1500,1998,4,1.0,1.0,DMNB_4_1998_2,Current
1501,2000,6,0.0,0.0,DMNB_6_2000_17,Current
1501,2000,12,1.0,1.0,MIHB_12_2000_8,Current
1502,1996,9,1.0,1.0,LA_9_1996_30,Current
1502,1998,5,1.0,1.0,LA_5_1998_25,Current
1503,1991,12,0.0,0.0,MIHB_12_1991_25,Current
1503,1995,10,0.0,0.0,LA_10_1995_5,Current
1504,1993,4,1.0,1.0,MIHB_4_1993_5,Current
1504,2008,9,1.0,1.0,SF_9_2008_4,Current
1505,1987,2,0.0,0.0,NYT_2_1987_26,Current
1506,1990,10,0.0,0.0,LA_10_1990_72,Current
1506,2004,6,1.0,1.0,LA_6_2004_14,Current
1507,1990,5,1.0,1.0,LA_5_1990_16,Current
1507,1999,11,0.0,0.0,DMNB_11_1999_4,Current
1508,1989,5,0.0,0.0,LA_5_1989_27,Current
1508,2008,1,0.0,0.0,LA_1_2008_12,Current
1509,1992,6,1.0,1.0,NYT_6_1992_20,Current
1509,2005,7,1.0,1.0,SF_7_2005_15,Current
1510,1998,7,1.0,1.0,DMNB_7_1998_4,Current
1510,2008,2,1.0,1.0,MIHB_2_2008_9,Current
1511,2008,5,0.0,0.0,DMNB_5_2008_14,Current
1512,1993,4,0.0,0.0,DMNB_4_1993_7,Current
1512,2011,11,0.0,0.0,SF_11_2011_12,Current
1513,1995,12,0.0,0.0,MIHB_12_1995_6,Current
1514,1997,12,1.0,1.0,NYT_12_1997_8,Current
1515,1985,8,0.0,0.0,MIHB_8_1985_10,Current
1516,1993,3,1.0,1.0,DMNB_3_1993_14,Current
1516,2012,1,1.0,1.0,LA_1_2012_21,Current
1517,1998,6,1.0,1.0,DMNB_6_1998_8,Current
1517,2002,2,0.0,0.0,MIHB_2_2002_10,Current
1518,1990,3,1.0,1.0,LA_3_1990_55,Current
1518,2011,2,0.0,0.0,NYT_2_2011_62,Current
1519,1993,6,1.0,1.0,MIHB_6_1993_11,Current
1519,2009,5,0.0,0.0,DMNB_5_2009_4,Current
1520,2007,6,1.0,1.0,DMNB_6_2007_2,Current
1520,2011,8,0.0,0.0,LA_8_2011_25,Current
1521,1993,12,0.0,0.0,NYT_12_1993_27,Current
1522,2001,4,0.0,0.0,SF_4_2001_11,Current
1523,1988,10,0.0,0.0,LA_10_1988_9,Current
1523,2009,5,0.0,0.0,NYT_5_2009_40,Current
1524,1995,6,0.0,0.0,LA_6_1995_34,Current
1524,2006,4,1.0,1.0,NYT_4_2006_13,Current
1525,1988,3,1.0,1.0,MIHB_3_1988_8,Current
1525,2010,7,0.0,0.0,MIHB_7_2010_31,Current
1526,2003,7,0.0,0.0,DMNB_7_2003_10,Current
1526,2008,10,1.0,1.0,DMNB_10_2008_12,Current
1527,1999,2,1.0,1.0,SF_2_1999_4,Current
1527,2000,12,1.0,1.0,SF_12_2000_5,Current
1528,2003,11,0.0,0.0,LA_11_2003_4,Current
1528,2008,5,0.0,0.0,NYT_5_2008_40,Current
1529,1989,8,0.0,0.0,MIHB_8_1989_9,Current
1529,1997,5,1.0,1.0,LA_5_1997_5,Current
1530,1990,1,1.0,1.0,LA_1_1990_26,Current
1530,1995,7,1.0,1.0,NYT_7_1995_5,Current
1531,1997,10,0.0,0.0,MIHB_10_1997_5,Current
1531,2006,3,0.0,0.0,SF_3_2006_5,Current
1532,1985,8,1.0,1.0,LA_8_1985_19,Current
1533,1997,3,1.0,1.0,SF_3_1997_3,Current
1533,2009,1,1.0,1.0,LA_1_2009_14,Current
1534,2006,4,1.0,1.0,SF_4_2006_2,Current
1534,2006,8,1.0,1.0,LA_8_2006_3,Current
1535,2003,6,0.0,0.0,NYT_6_2003_14,Current
1535,2010,5,0.0,0.0,MIHB_5_2010_8,Current
1536,2002,8,0.0,0.0,SF_8_2002_15,Current
1536,2005,4,1.0,1.0,DMNB_4_2005_5,Current
1537,2003,1,0.0,0.0,DMNB_1_2003_21,Current
1537,2004,12,0.0,0.0,SF_12_2004_1,Current
1538,1987,11,1.0,1.0,MIHB_11_1987_22,Current
1538,1997,2,0.0,0.0,DMNB_2_1997_13,Current
1539,2008,6,0.0,0.0,NYT_6_2008_16,Current
1539,2010,5,0.0,0.0,DMNB_5_2010_14,Current
1540,1999,7,1.0,1.0,LA_7_1999_4,Current
1540,2004,1,0.0,0.0,SF_1_2004_9,Current
1541,1995,1,0.0,0.0,SF_1_1995_1,Current
1541,2002,2,0.0,0.0,SF_2_2002_2,Current
1542,1993,12,1.0,1.0,DMNB_12_1993_17,Current
1542,2003,3,1.0,1.0,DMNB_3_2003_34,Current
1543,2006,7,0.0,0.0,LA_7_2006_3,Current
1544,1995,3,1.0,1.0,DMNB_3_1995_18,Current
1544,2001,9,1.0,1.0,LA_9_2001_20,Current
1545,1988,6,0.0,0.0,NYT_6_1988_26,Current
1545,1995,2,0.0,0.0,SF_2_1995_1,Current
1546,1996,10,0.0,0.0,SF_10_1996_4,Current
1546,1998,1,1.0,1.0,SF_1_1998_1,Current
1547,2002,10,0.0,0.0,LA_10_2002_24,Current
1547,2006,3,0.0,0.0,MIHB_3_2006_3,Current
1548,2000,8,0.0,0.0,LA_8_2000_10,Current
1548,2009,8,0.0,0.0,NYT_8_2009_21,Current
1549,1989,7,1.0,1.0,LA_7_1989_1,Current
